Taste Republic: Fresh Gluten-Free Pasta	['Services', 'Special Attributes']	[['Contract Manufacturing'], ['Dairy Free', 'Gluten/Wheat Free', 'Organic Ingredients', 'Specialty/Gourmet']]
2288	Tatemada	Booth: 8613	['Weslaco,', 'TX', 'United States']	TATEMADA® is a clean label Salsa and Oven Baked Totopos manufacturer/producer in South Texas.By purchasing TATEMADA® you are supporting our short-term future mission to empower women through a safe and dignified work environment in rural communities in México by cultivating and harvesting our produce.   OUR ESSENCE Be a force of change in the global food industry by leading boldly & compassionately. Elevating consciousness in green, clean, sustainable sourcing, manufacturing & distribution.	Brands: TATEMADA®	['Special Attributes']	[['Ethnic/Multicultural', 'Food Service Ready', 'Gluten/Wheat Free', 'Low Carb', 'Specialty/Gourmet']]
2289	Taylor Pass Honey Co.	Booth: N149	['Blenheim,', 'New Zealand']	Taylor Pass in New Zealand is a gateway to some of the world's wildest environments.  Sustainably capturing the true essence and remarkable flavors of this awe-inspiring land, Taylor Pass Honey is B Corp Certified, Non-GMO verified, NZ origin certified & independently lab tested.  Our Manuka honey is given the Unique Manuka Factor (UMF) Trustmark rating for healing potency.  A vertically integrated and ethical company, we are proud to share the finest natural flavors of our land. Taste a World of Good 	Brands: Taylor Pass Honey Co	['Special Attributes', 'Baking & Cooking Ingredients']	[['Convenience', 'Functional Food', 'Gluten/Wheat Free', 'Specialty/Gourmet', 'Kosher/Parve', 'Sustainability'], ['Honey & Syrups']]
2290	TCHO Chocolate	Booth: 5088	['Berkeley,', 'CA', 'United States']	Founded in 2007, TCHO Chocolate crafts award-winning & imaginative chocolate by collaborating directly with cocoa farmers at flavor labs across the world to grow better, more consistent cacao beans to create authentic craft chocolate to inspire the world’s chefs, hobby bakers, & chocolate enthusiasts. Certified B Corp as a result of TCHO's sustainability efforts through the TCHO Source Program & work to improve the lives of everyone across the supply chain while changing the chocolate industry.	Brands: TCHO 
TCHO Chocolate	['Special Attributes']	[['Cocoa', 'Dairy Free', 'Gluten/Wheat Free', 'Organic Food & Bev', 'Organic Ingredients', 'Vegan']]
2291	Tea Botanics	Booth: N2331	['Los Angeles,', 'CA', 'United States']	Tea Botanics produces age-wellness teaceuticals that address the body and brain health needs for women leading up to and including menopause. GABA infusion is our “meno-magic”. GABA is a natural hormone regulator in the brain that decreases as we age.  This insight led Dr. Pei Vuong, Ph.D, co-founder, certified naturopath and scientist to discover the secret cause of hot flashes and night sweats and used his passion and knowledge of medicine  to tap into the healing properties of tea.	Brands: Hot Flash Tea
Night Sweat Tea
Happiness Tea
Brain Fog Tea	['Special Attributes']	[['Anti-Aging', 'Full Line Organic', 'Functional Beverage', 'Organic Food & Bev', 'Organic Ingredients']]
2292	Tea Worldwide, Inc.	Booth: 8705	['Miami,', 'FL', 'United States']	N/A	N/A	[]	[]
2293	TeaAroma Inc.	Booth: 4393	['Carson,', 'CA', 'United States']	DongSuh Companies Inc. is established in 1975.Trying our best to bring the very finest quality of Korean Tea to the world markets.With more than 20years of dedication to the Korean domestic market.Motto to " Create the Best Tea with the Best Quality".	Brands: Maxpresso, April's Green Tea & Beyond Nature	[]	[]
2294	teapigs	Booth: 1576	['Montvale,', 'NJ', 'United States']	we believe in something pure and simple - no airs. no graces. just fine tea.   We love tea; we just don't love the snobbery that can come with it. Instead we concentrate on bringing you the very highest quality tea we can find and not taking ourselves too seriously. We've handpicked a select range that offers you the chance to discover the wonderfully diverse world of tea, sourced from sustainable estates, and packaged using zero plastic.	N/A	['Special Attributes']	[['Functional Beverage']]
2295	Teeccino	Booth: 534	['Santa Barbara,', 'CA', 'United States']	Experience rich, bold taste and maximum wellness in your cup!  Teeccino is the most-loved brand of coffee alternatives on the market and premier line of roasted herbal teas.  Teeccino manufactures and sells unique herbal blends that support the pursuit of optimal health for people and the planet. We specialize in working with impoverished communities where economic opportunities are scarce specifically in Central America where we pioneered the collection and export of the ramon seed.  	Brands: Mushroom Adaptogen Herbal Coffees & Teas

Prebiotic Superboost Herbal Coffees & Teas

Dandelion Herbal Coffee & Teas

Chicory Herbal Coffees & Teas

Certified Organic • Gluten Free • Caffeine Free • Acid Free • Kosher	['Special Attributes']	[['Functional Beverage', 'Gluten/Wheat Free', 'Organic Food & Bev', 'Organic Ingredients', 'Specialty/Gourmet']]
2296	Tejava	Booth: 4787	['Burlingame,', 'CA', 'United States']	Crystal Geyser® Water Company was founded in 1977, producing America's first domestic natural sparkling mineral water in the heart of the Napa Valley. Our highest priority has always been to preserve and maintain the water’s refreshing, natural character.   We produce Sparkling Spring and Mineral water and Tejava Unsweetened Tea.  Our beverages are all-natural with no added sweeteners or preservatives.  	Brands: CG Sparkling Water, Juice Squeeze, Tejava Premium Tea, 1977 Sparkling Mineral Water	[]	[]
2297	Tenka Pack	Booth: 572	['Chino,', 'CA', 'United States']	Pack Plus Converting is your source for countless flexible packaging solutions! Our high-quality packaging ranges in capacity from 1 oz. to 40 lb. and is available in-stock in a variety of styles including: stand up pouches, gusseted bags, flat pouches, roll stock and paper bags. Branding and package customization is made easy with our convenient hot stamping, labeling, or custom printing services. Contact a knowledgeable sales rep today to discuss your specific needs!	Brands: Packaging materials-pouches, bags, and accessories.	['Packaging']	[['Biodegradable Packaging', 'Other', 'Packaging Material', 'Paper Products', 'Plastic Products', 'Printing/Soy Inks', 'Recycled Products', 'Reusable Bags']]
2298	Terra Ingredients, LLC	Booth: 1550	['Minneapolis,', 'MN', 'United States']	The Best Ingredients for the Best Brands: Featuring flax, milled flax, fonio, garbs, pulses, ancient grains, and gluten free flours.  Also serving the organic feed markets with organic grains, meals, and our OmegaEdge flax products for poultry, pet, and equine feed applications.	N/A	['Other Products & Services', 'Pet', 'Raw Ingredients']	[['Organic Livestock Feeds'], ['Pet Food - Cat', 'Pet Food - Dog'], ['Omega-3']]
2299	Terra Nostra Organics LLC	Booth: 1560, F64	['Palo Alto,', 'CA', 'United States']	N/A	N/A	['Baking & Cooking Ingredients', 'Beverages', 'Raw Ingredients', 'Seasonings & Spices', 'Snacks', 'Special Attributes', 'Breakfast', 'Dried Beans, Rice & Grains', 'Frozen', 'Herbs & Functional Foods']	[['Baking & Cooking Mixes', 'Baking & Cooking Pastes', 'Baking Chips & Chocolate', 'Baking Powder, Baking Soda & Yeast', 'Bread Crumbs, Coatings', 'Flours, Meals', 'Sugar Substitutes & Sweeteners', 'Honey & Syrups', 'Sugar'], ['Cocoa & Hot Chocolate Mixes', 'Powdered Drink Mixes'], ['Fruits & Vegetables', 'Fats & Oils', 'Proteins/Amino Acids', 'Sugar'], ['Dry Seasoning Mixes & Blends'], ['Dried Fruit', 'Fruit Snacks', 'Nuts & Seeds', 'Trail Mix & Snack Mixes', 'Vegetable Snacks', 'Cereal & Granola Bars', 'Energy & Nutrition Bars'], ['Allergy Free', 'Cocoa', 'Kosher/Parve', 'Organic Dairy', 'Organic Food & Bev', 'Organic Ingredients', 'Sustainability', 'Vegan', 'Full Line Organic'], ['Granola'], ['Dried Grains', 'Other Dried Goods'], ['Frozen Fruits', 'Frozen Vegetables'], ['Herbs & Functional Foods']]
2300	Terra Origin, Inc.	Booth: 4538	['Hauppauge,', 'NY', 'United States']	Inspired by the ancient practice of Ayurveda, TERRA ORIGIN is a thoughtful, scientifically supported line of nutraceutical supplements and powders.We believe in a rounded approach to nurture your mind, body, and spirit; empowering you to tackle those daily inhibitors that physically and emotionally get in the way of unearthing your potential.	Brands: Terra Origin	['Special Attributes']	[['Dairy Free', 'Gluten/Wheat Free', 'Organic Ingredients']]
2301	Terra Worldwide, Inc.	Booth: 2974	['Atlanta,', 'GA', 'United States']	N/A	N/A	[]	[]
2302	Terrapin Ridge Farms LLC	Booth: 4968	['Clearwater,', 'FL', 'United States']	N/A	N/A	[]	[]
2303	Teton Waters Ranch	Booth: N1920	['Denver,', 'CO', 'United States']	We started this company because we were fed up with Big Agriculture.  We believe cattle should graze freely on pastures, indulging in grass, not penned into feedlots.  Because after all, grass is what nature intended for them to eat, not grain based industrial feed.    We also believe top-quality beef from grass-fed cattle simply tastes good. And people are happier knowing what’s in their food.  So that’s why Teton’s products are made from 100% grass-fed, grass-finished beef.  Try them today!	N/A	[]	[]
2304	Tetra Pak	Booth: 5405	['Denton,', 'TX', 'United States']	Tetra Pak is the world's leading food processing and packaging solutions company.  We provide safe, innovative and environmentally sound products to people all around the world.  We believe in responsible industry leadership and a sustainable approach to business.  Our motto, “PROTECTS WHAT’S GOOD™," reflects our vision to make food safe and available, everywhere.  For more information: https://www.tetrapak.com/en-us/about-tetra-pak/news-and-events/events/natural-products-expo-west-2023	N/A	['Packaging', 'Services', 'Special Attributes']	[['Packaging Material'], ['Contract Manufacturing', 'Training'], ['Organic Processed/Packaged', 'Soy Beverages']]
2305	Thai Coconut Public Company Limited	Booth: 2167	['NONTHABURI,', 'Thailand']	N/A	N/A	[]	[]
2306	That's it. Nutrition	Booth: 5011	['Los Angeles,', 'CA', 'United States']	That's it.® is a snack company dedicated to simple & easy ingredients made from real fruits & dark chocolate. Our goal is to make eating healthy snacks easy & stress-free. Plus, we don’t add any preservatives, colors, or added sugars. Our products have 5 or fewer ingredients that you can pronounce. Whether you are heading to the gym or in between work meetings we have a snack for you that you can feel good about. That's it.® products are non-GMO, vegan, kosher, gluten-free, & Paleo certified.	Brands: That's it.	['Raw Ingredients', 'Special Attributes']	[['Fruits & Vegetables', 'Probiotics'], ['Allergy Free', 'Convenience', 'Dairy Free', 'Gluten/Wheat Free']]
2307	THE CASA MARKET	Booth: N537	['San Antonio,', 'TX', 'United States']	N/A	N/A	['Baking & Cooking Ingredients', 'Condiments & Sauces']	[['Extracts & Food Coloring', 'Honey & Syrups'], ['Jams & Fruit Spreads']]
2308	The Chai Box	Booth: 7817	['Marietta,', 'GA', 'United States']	N/A	N/A	['Beverages']	[['Tea & Infusions']]
2309	The Clearly Food and Beverage Company LLC	Booth: 5068	['Pittsburgh,', 'PA', 'United States']	At Clearly Canadian, Bold Flavor is in our Nature! Give us a try and taste the difference.	Brands: At Clearly Canadian, Bold Flavor is in our Nature! Give us a try and taste the difference.	['Beverages']	[['Flavored & Enhanced Water', 'Sparkling Water & Seltzer', 'Water']]
2310	The Coconut Cooperative, LLC	Booth: 5328	['Shrewsbury,', 'NJ', 'United States']	The Coconut Cooperative seeks to bring to market the highest quality coconut products and to promote the long-term sustainability of the coconut industry. To achieve this mission, we invest in and partner with smallholder coconut farming communities across Southeast Asia who share our passion of practicing sustainable and fair trade farming practices, producing high quality coconut ingredients, and stewarding their land for posterity. For more information, please visit www.thecoconutcoop.com	N/A	['Raw Ingredients', 'Special Attributes']	[['Fats & Oils'], ['Organic Ingredients']]
2311	The Earthling Co.	Booth: 2873	['Kennett Square,', 'PA', 'United States']	N/A	N/A	[]	[]
2312	The Fillo Factory	Booth: 845	['Northvale,', 'NJ', 'United States']	We are a speciality manufacturer of organic & clean label frozen appetizers, desserts, fillo doughs, pizza and more. Which we make for Retail, Foodservice, Branded, Private Label and Export. Our state-of-the-art 85K sq ft plant is BRC A rated, and certified USDA, Tablet K Kosher & Organic and we have Gluten Free capabilities.  Come meet us and let's see how we can help you with your projects.	Brands: Fillo Factory
Cuisine Innovations Unlimited
Hors d'oeuvres Unlimited
Aunt Trudy's
Appetizers To Go
	['Frozen', 'Services', 'Special Attributes']	[['Frozen Entrées', 'Frozen Desserts', 'Frozen Appetizers & Side Dishes', 'Frozen Breakfast', 'Frozen Meals', 'Frozen Non-Dairy Desserts'], ['Contract Manufacturing'], ['Food Service Ready', 'Kosher/Parve', 'Specialty/Gourmet', 'Trans Fat Free', 'Vegan']]
2313	The Fitness Collectif - MyHerba	Booth: 8922	['Antioch,', 'CA', 'United States']	N/A	N/A	[]	[]
2314	The Frozen Bean	Booth: N1749, N716	['Rancho Cucamonga,', 'CA', 'United States']	In the past ten years, The Frozen Bean Coffee Company has grown into an industry leader of premium beverage  and dessert base mixes. as one of The largest suppliers to “big name/chain” coffeehouses nationwide, the frozen bean provides the same premium quality drink mixes for offices, hotels, restaurants, at home, or on-the-go. Our dynamic and versatile distribution capabilities help us deliver café quality mixes to any location, anytime. The perfect blend of quality and convenience.	Brands: The Frozen Bean, Inc., Mighty Keto Coffee, Harmony Proteins, Sunkist  (Licensed) Multivitamin Slush and Drink Mix	['Special Attributes']	[['Dairy Free', 'Food Service Ready', 'Kosher/Parve', 'Low Carb', 'Specialty/Gourmet']]
2315	The GHT Companies	Booth: 3478	['Vista,', 'CA', 'United States']	We are a combined group of companies with a core purpose of "Translating Scientific Discovery into Business Enterprise." We do that by developing industry-leading formulations, processes and business strategies to reach a variety of global markets. We also work with worldwide collaborative partners to bring to the markets unique products/ingredients that are often exclusively available to us and proudly offered to our customers.	Brands: Global Health Trax, Vegan Life Nutrition, Vibrant Nutraceuticals, and Health Specialties Manufacturing	['Other Products & Services', 'Raw Ingredients', 'Supplements', 'Vitamins & Minerals']	[["Children's Miscellaneous"], ['Branded Ingredients'], ['Amino Acids', 'Antioxidants', 'Collagen', 'Eye Health Supplements', 'Fitness & Weight Management', 'Glucosamine & Joint Health', 'Hair, Skin & Nail Supplements', 'Melatonin & Sleep Aids', 'Omegas, Fish Oil & EFAs', 'Probiotics & Digestion', 'Superfood & Greens Blends'], ['Multivitamins']]
2316	The Ginger People®	Booth: 1455	['Marina,', 'CA', 'United States']	World’s most comprehensive range of ginger products and ingredients. Our mission is to be the most trusted ginger brand in the world through quality, innovation, social responsibility, education and commitment. We are a family of people who seek to create and promote great-tasting, healthful ginger products.  By partnering with farmers and producers in the premier growing regions of the world, we support communities and create loyal relationships with those around us. We exist to share experiences where our passion for ginger and its purpose come together.  Home of Gin Gins - the Original Ginger Chew. Ginger candy, ginger and turmeric juice, health shots, chewable tablets, gingerade, cooking and baking ingredients, crystallized ginger.	Brands: The Ginger People®, Gin Gins®, Ginger Soother®, Ginger Rescue®	['Special Attributes']	[['Functional Beverage']]
2317	The Good Crisp Company	Booth: N2040	['Boulder,', 'CO', 'United States']	N/A	Brands: The Good Crisp Company (Stacked Potato Crisps)	['Special Attributes']	[['Dairy Free', 'Egg Free', 'Gluten/Wheat Free', 'Trans Fat Free', 'Vegan']]
2318	The Greater Knead	Booth: 8302	['Bensalem,', 'PA', 'United States']	NY style bagels and soft pretzel nuggets that are Gluten-Free + top 9 Allergen-Free. We recreate nostalgic foods free-from the top allergens so that everyone can Eat Confidently.	Brands: The Greater Knead	['Frozen', 'Special Attributes']	[['Frozen Appetizers & Side Dishes', 'Frozen Breads & Dough', 'Frozen Desserts'], ['Allergy Free', 'Dairy Free', 'Egg Free', 'Gluten/Wheat Free', 'Kosher/Parve', 'Vegan']]
2319	THE HEALTEA	Booth: 2165	['MONTREAL,', 'QC', 'Canada']	N/A	N/A	[]	[]
2320	The Honey Pot Company	Booth: 2658	['Atlanta,', 'GA', 'United States']	N/A	N/A	['Cosmetics Personal Care', 'Special Attributes']	[['Deodorant & Anti-Perspirant'], ['Cruelty-Free', 'Ethnic/Multicultural']]
2321	The Humble Company North America	Booth: 2404	['La Jolla,', 'CA', 'United States']	N/A	Brands: Proteinella - Hazelnut & Cocoa Spread	[]	[]
2322	THE LEMON PERFECT COMPANY	Booth: 5612	['Atlanta,', 'GA', 'United States']	Lemon Perfect is a super-refreshing, great-tasting, and hydrating flavored lemon water with zero sugar and no artificial flavors or sweeteners. Powered by squeezed organic lemons, Lemon Perfect contains electrolytes from potassium and is packed with vitamin C, making healthy hydration more convenient, delicious, and refreshing than ever.  The Company’s mission is to promote healthy hydration and deliver the joy of flavor—anytime, anywhere, and for everyone.	N/A	[]	[]
2323	The Maple Treat Corp	Booth: 2217	['Granby,', 'QC', 'Canada']	The Maple Treat Corporation, a division of Lantic Inc., is a proud pioneer of the maple syrup industry and one of the largest single purchasers and bottlers of maple syrup in the world. We offer a diverse product line of pure maple syrup in a variety of different grades, formats and brands. From maple syrup, treats, spreads, flakes, and sugar - all under one company!	Brands: The Maple Treat Corp.	['Special Attributes', 'Baking & Cooking Ingredients']	[['Kosher/Parve', 'Organic Food & Bev', 'Specialty/Gourmet', 'Vegan'], ['Sugar', 'Sugar Substitutes & Sweeteners']]
2324	The NA Beverage Company	Booth: 4694	['San Clemente,', 'CA', 'United States']	N/A	N/A	[]	[]
2325	The National Sales Group	Booth: 8006	['Henderson,', 'KY', 'United States']	The National Sales Group provides sales, marketing, and consulting services to specialty, ethnic and natural food brands on a regional or national basis.  NSG partners with each brand to deliver effective and comprehensive sales management solutions tailored to the unique needs of each client.	Brands: Myracle Kitchen Mylk, Myracle Kitchen Coconut Bites, Chum Fruit Bites, White Coffee Corporation, Johnny's Finer Foods, Worthington, Vegeta, Moonlight Mixes, Ujido Matcha, Del Trio, Truth Bar, FryAway	['Frozen', 'Services', 'Special Attributes', 'Condiments & Sauces', 'Meat Alternatives', 'Seasonings & Spices', 'Snacks']	[['Frozen Entrées', 'Frozen Appetizers & Side Dishes'], ['Consulting'], ['Dairy Free', 'Gluten/Wheat Free', 'Vegan'], ['Condiments & Sauces'], ['Hot Dogs', 'Plant-based Deli Meats', 'Plant-based Sausage'], ['Dry Seasoning Mixes & Blends', 'Pepper', 'Salt'], ['Crackers', 'Energy & Nutrition Bars']]
2326	THE NATURAL ORGANIC CO. LLC	Booth: 1848	['Miami,', 'FL', 'United States']	N/A	N/A	[]	[]
2327	The Neil Jones Food Company	Booth: N1621	['Vancouver,', 'WA', 'United States']	Family owned and operated, the Neil Jones Food Company packs only the freshest & finest vine-ripened California tomatoes and Pacific Northwest fruit.  So whether you prefer classic #10 cans or shelf-stable pouches, you will always get the best fresh-pack products from Neil Jones Food.	Brands: Old California; Tomatek; San Benito; Santa Ana; Missions Best; Oregon Trail; Earth Pure	['Condiments & Sauces', 'Juice', 'Raw Ingredients', 'Soups & Canned Goods', 'Special Attributes']	[['Condiments & Sauces'], ['Fruit Juice', 'Juice Blends'], ['**flavors', 'Fruits & Vegetables'], ['Canned Fruit & Applesauce'], ['Food Service Ready', 'Kosher/Parve', 'Organic Ingredients', 'Organic Processed/Packaged', 'Specialty/Gourmet', 'Vegan']]
2328	The New Primal	Booth: 5527	['Charleston,', 'SC', 'United States']	What began as a personal snack mission launched The New Primal from an innovative home business to a beloved national brand. Our products begin with high-quality ingredients and range from meat snacks to the condiment aisle. This March, we’re unveiling our newest items, USDA Organic, Whole30 Approved, Keto-friendly seasonings, Soy-Free Teriyaki, Garlic Parmesan wing sauce, and our Buffalo Chicken Stick, which is hormone & antibiotic-free. Stop by and see us at Booth 5644, downstairs in Hall E!	Brands: The New Primal, Noble Made, Snack Mates	['Condiments & Sauces', 'Special Attributes']	[['Condiments & Sauces', 'Salad Dressings'], ['Dairy Free', 'Functional Food', 'Gluten/Wheat Free', 'Low Carb', 'Specialty/Gourmet']]
2329	The Only Bean	Booth: 5094	['Las Vegas,', 'NV', 'United States']	The Only Bean is a minority, woman-owned, diverse small business on a mission to unlock the potential of beans through innovative food products. Our line of Crunchy Roasted Edamame Bean Snacks are high protein, low carb, non-GMO, gluten-free, vegan, and keto friendly. Great in grocery stores, food service, vending, office snacks, and as a great salty snack.  We also have a line of USDA Organic single-ingredient pastas.  The Only Bean products are distributed through KeHE and direct channels.	Brands: The Only Bean	['Special Attributes']	[['Convenience', 'Dietetic', 'Food Service Ready', 'Gluten/Wheat Free', 'Kosher/Parve', 'Low Carb', 'Soy Foods', 'Vegan']]
2330	The Organic Coffee Co./ San Francisco Bay Coffee	Booth: 5306	['Lincoln,', 'CA', 'United States']	100% Compostable Single Serve Organic Coffee  Established in 1979, the Rogers Family Company's steadfast mission is to search out the world's finest Arabica varieties and roast the richest, most flavorful coffees available anywhere while making the world a better place at the same time.  Our Source Aid Program ensures that aid is channeled directly to improve the living, health and educational standards of the coffee workers and their families.	Brands: San Francisco Bay
The Organic Coffee
	['Services']	[['Contract Manufacturing']]
2331	The Other Supplement	Booth: N1260	['Las Vegas,', 'NV', 'United States']	N/A	N/A	[]	[]
2332	The Perfect Date LLC	Booth: N1537	['Seattle,', 'WA', 'United States']	N/A	N/A	[]	[]
2333	The Pizza Cupcake	Booth: N1649	['NY,', 'NY', 'United States']	The Pizza Cupcake is a gourmet pizza snack innovating the frozen snacks category by combining the deliciousness of authentic, Italian pizza with the shape and size convenience of a cupcake. Made with premium ingredients, The Pizza Cupcake is flaky and savory, filled with real mozzarella and San Marzano tomatoes, and wrapped in a trade-secret dough you'll love.	N/A	['Frozen']	[['Frozen Appetizers & Side Dishes', 'Frozen Pizza']]
2334	The PUR Company	Booth: 5321	['Toronto,', 'ON', 'Canada']	At The PUR Company, we make simple substitutions in everyday favorites with no compromise in taste or quality to promote a healthy lifestyle, allowing our consumers to Live PUR. With a growing number of health concerns and dietary restrictions, The PUR Company uses the highest quality ingredients so that PUR products are made for everyone to enjoy and share. When we say PUR, we really mean it.	Brands: PUR Gum (55-piece bag or 9-piece blister pack)
Peppermint, Spearmint, Wintergreen, Bubblegum, Cinnamon, Pomegranate Mint, Coolmint, Chocolate Mint. 

PUR Mints (20-piece bags)
Spearmint, Tangerine Tango, Peppermint, Polar Mint, Mojito Mint.	['Snacks']	[['Mint & Gum', 'Popcorn & Puffs']]
2335	The Red Food Inc.	Booth: 1098A	['New York,', 'NY', 'United States']	N/A	N/A	[]	[]
